"Important: Please do not insert comments on this sheet. All content is regularly copied from the first sheet, ""1) Phrases for refugees""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G066,VERYSOON,very soon,sehr bald,قريباً جدا,qaríban,Shumë shpejt,,շատ շուտով,shat shutov,খুব শীঘ্রি,khub shighri,Uskoro,skoro / скоро,,Molt aviat,,Velmi brzo.,Snart,به زودی,ba zoodi,binnenkort; heel snel,خیلی زود,kheili zood,Sa lalong madaling panahon,hyvin pian,très bientôt,Πολύ σύντομα,Polí síndoma,Hamarosan,,Molto presto,빨리,,Pir nêz de,به زووترين كات,Labai greitai,Наскоро (Naskoro),,Straks,ډیر ژر    ,dder zhar,wkrótce,Logo / em breve,foarte curând,Очень скоро,,Veľmi skoro. ,Kmalu.,markiiba / degdeg,Muy pronto,,Strax ,நாளை,nāḷai,ተሎ,telo,Çok yakında,بہت جلد,"Bohat jald
",
G067,TOMORROW,tomorrow,morgen,غداً,ghadan     / Bokra,nesër,,վաղը,vaghy,আগামী কাল ,agami kal,Sutra,utre / утре,,Demà,,zítra,I morgen,فردا,fardaa,morgen, فردا,fardaa,bukas,huomenna,demain.,αύριο,avrio,Holnap,,Domani,내일,,sibê,بةيانى,Rytoj,Утре (Utre),,I morgen,صبا,Saba,jutro,amanhã,mâine,Завтра,,zajtra ,Jutri.,aroor / subax,Mañana,,Imorgon ,நாளை மறுநாள்,nāḷai maṟunāḷ,ጽባሕ,tsibah,Yarın,کل,"Kal
",
G068,DAY_AFTER_TOMORROW,the day after tomorrow,übermorgen,بعد غد,ba'ada ghad    / Baid Bokra,pasnesër,,վաղը չէ մյուս օրը,vaghy ch’e myus ory,আগামী পরশু,agami porshu,Prekosutra,v drugi den / в други ден,,Demà passat,,pozítří,I overmorgen,دو روز بعد,du roz baad,overmorgen, پس فردا,pasfardaa,sa makalawa,ylihuomenna,après-demain,μεθαύριο,methávrio,Holnapután,,Dopodomani,내일 모레,,du sibê,دوو بەيانى,Poryt,Задутре (Zadutre),,I overimorgen,صبا نه بل صبا,Saba na Bol Saba,pojutrze,depois de amanhã,poimâine,Послезавтра,,pozajtra,Pojutrišnjem.,saadambe,Pasado mañana,,I övermorgon ,அடுத்த வாரம்,aṭutta vāram,ድሕሪ ጽባሕ,dehri tsebah,Ertesi gün,پرسوں,"Parson
",
G069,NEXT_WEEK,next week,nächste Woche,الأسبوع القادم,al 'usbou' al muqbel,javës tjetër,,,,পরের সপ্তাহে,porer shoptahe,Sljedeći tjedan (Sledeće nedelje),drugata sedmitsa / другата седмица,,La setmana vinent,,příští týden,Næste uge,هفته دیگر,haftay degar,volgende week, هفته دیگه ,hafteye dige,sa susunod na linggo,ensi viikolla,la semaine prochaine,Την επόμενη βδομάδα,Tin epomeni vdomada,Jövő héten,,La prossima settimana,다음주,,hefteya bê,هەفتەى داهاتوو,Kitą savaitę,Следната недела (Slednata nedela),,Neste uke,راتلونکی اونی/هفته,Ratlonke Wonay/ Hafta,w przyszłym tygodniu,a próxima semana,săptămâna viitoare,На следующей неделе,,budúci týždeň,Naslednji teden.,sitimaanka soo socda,La semana próxima/ la semana que viene,,Nästa veckan ,நான் விரைவில் திரும்பி,nāṉ viraivil tirumpi,ዝመጽእ ሶሙን,zimetzi somun,Gelecek hafta,اگلے ہفتے,"aglay haftay
",
G070,RETURN_SOON,I will be back soon,Ich komme bald zurück,سأعود قريباً,Sa'aoudou qariban,Kthehem së shpejti,,,,আমি খুব তাড়াতাড়ি ফিরে আসবো,ami khub taratari fire ashbo,Vratit ću se brzo. (Vratiću se brzo.),sled malko se wrushtam / след малко се връщам,,Torno en un moment - Tornaré aviat,,Brzy se vrátím,Jeg kommer snart tilbage,زود پس می آیم.,zood pas miyaayam.,Ik kom snel terug.,زود برمی گردم,zood barmigardam,Babalik din ako kaagad,Tulen pian takaisin.,J'arrive /Je reviendrai bientôt    ,Θα επιστρέψω σύντομα,Tha epistrépso sídoma,Hamarosan visszajövök.,,Torno fra poco,곧 돌아오겠습니다.,,Ez ê di demeke nêz de vegerim,زوو ده گریمه وه,Aš tuoj grįšiu,Ќе се вратам наскоро (Kje se vratam naskoro),,Jeg kommer straks tilbake,زه ژر بیرته راځم   ,za zhar byarta ra-zam,Zaraz wracam,Já volto / Volto já,Mă întorc imediat.,Я скоро вернусь,,Hneď sa vrátim,Kmalu bom nazaj.,Mar Dhow waan soo laban ,Volveré pronto,,Jag kommer strax tillbaka ,ஒன்று இரண்டு மூன்று நான்கு ஐந்து ஆறு ஏழு எட்டு ஒன்பது பத்து,oṉṟu iraṇṭu mūṉṟu nāṉku aintu āṟu ēḻu eṭṭu oṉpatu pattu,ቀልጢፈ ክምለስ እየ,qeltife Kimiles eye,Birazdan geliyorum,میں جلدی واپس آونگا,Mein jaldi waapis aoonga.,
G071a,ONE,one,eins,واحد,wahad,Një,,մեկ,mek,১ এক,ek,Jedan,едно,edno,u,,jedna,En,یک,yak,een,یک,yek,isa,yksi,un,ένα,éna,egy,,uno ,하나,,Yek,یه ک ,Vienas,Еден,Eden,En,یو,yaw,jeden,Um,unu,Один,,,ena,hal / kow,Uno,,Ett,ன்று ,oṉṟu,ሓደ,hade,bir,ایک,Ek,
G071b,TWO,two,zwei,اثنان,itnen,dy,,երկու,yerku,২ দুই,dui,dva,две,dve,dos,,dva,To,دو,du,twee,دو,do,dalawa,kaksi,deux,δύο,dío,kettő,,due,둘,,du,دوو ,du,два,dva,to,دوه,dwa,dwa,dois,doi,два,,,dva,laba,dos,,två,ரண்டு ,iraṇṭu,ክልተ,kelte,iki,دو,Do,
G071c,THREE,three,drei,ثلاثة,talateh,tre,,երեք,yerek’,৩ তিন,tin,tri,три,tri,tres,,tři,Tre,سه,seh,drie,سه,seh,tatlo,kolme,trois,τρία,tría,három,,tre,셋,,sê,سىَ,trys,три,tri,tre,درې,dre,trzy,três,trei,три,,,tri,seddex,tres,,tre,ூன்று ,mūṉṟu,ሰለስተ,seleste,üç,تین,Teen,
G071d,FOUR,four,vier ,أربعة,arba'a,katër,,չորս,ch’vors,৪ চার,char,četiri,четири,chetiri,quatre,,čtyři,Fire,چهار,chaar,vier,چهار,chahar,apat,neljä,quatre,τέσσερα,téssera,négy,,quattro,넷,,çar,چوار ,keturi,четири,chetiri,fire,څلور,tsalor,cztery,quatro,patru,четыре,,,štiri,afar,cuatro,,fyra,ான்கு ,nāṉku,ኣርባዕተ,arbaete,dört,چار,Chaar,
G071e,FIVE,five,fünf, خمسة,khamseh,pesë,,հինգ,hing,৫ পাঁচ,pa(n)ch,pet,пет,pet,cinc,,pět,Fem,پنج,panj,vijf,پنج,panj,lima,viisi,cinq,πέντε,pénde,öt,,cinque,다섯,,pênc,پینج ,penki,пет,pet,fem,پنځه,pindza,pięć,cinco,cinci,пять,,,pet,shan,cinco,,fem,ந்து ,aintu,ሓሙሸተ,hamushte,beş,پانچ,Paanch,
G071f,SIX,six,sechs,ستة,sitteh,gjashtë,,վեց,vets’,৬ ছয়,chhoy,šest,шест,shest,sis,,šest,Seks,شش,shash,zes,شش,shesh,anim,kuusi,six,έξι,éksi,hat,,sei,여셧,,şeş,شه ش ,šeši,шест,shest,seks,شپږ,shpag,sześć,seis,șase,шесть,,,šest,lix,seis,,sex,று ,āru,ሽዱሽተ,shedushte,altı,چھ,Chay,
G071f,EIGHT,eight,acht,ثمانية,tamaniyeh,tetë,,ութ,ut’,৮ আট,aat,osam,осем,osem,vuit,,osm,Otte,هشت,hasht,acht,هشت,hasht,walo,kahdeksan,huit,οχτώ,októ,nyolc,,otto,여덟,,heşt,هه شت ,aštuoni,осум,osum,åtte,اته,atá,osiem,oito,opt,восемь,,,osem,siddeed,ocho,,åtta,ட்டு ,eṭṭu,ሸሞንተ,shemonte,sekiz,آٹھ,Aath,
G071g,SEVEN,seven,sieben,سبعة,saba'a,shtatë,,յոթ,yot’,৭ সাত,sat,sedam,седем,sedem,set,,sedm ,Syv,هفت,haft,zeven,هفت,haft,pito,seitsemän,sept,εφτά,eftá,hét,,sette,일곱,,heft,حه وت ,septyni,седум,sedum,sju,اووه,awá,siedem,sete,șapte,семь,,,sedem,toddoba,siete,,sju,ழு ,ēḻu,ሸውዓተ,show'ate,yedi,سات,Saat,
G071h,NINE,nine,neun,تسعة,tisa',nëntë,,ինը,iny,৯ নয়,noy,devet,девет,devet,nou,,devět,Ni,نه,noh,negen,نه,noh,siyam,yhdeksän,neuf,εννέα,enéa,kilenc,,nove,아홉,,neh,نؤ,devyni,девет,devet,ni,نه,naha,dziewięć,nove,nouă,девять,,,devet,sagaal,nueve,,nio,ன்பது ,oṉpatu,ትሽዓተ,tesheate ,dokuz,نو,Naw,
G071i,TEN,ten,zehn,عشرة,a'shara ,dhjetë,,տասը,tasy,১০ দশ ,dosh,deset,десет,deset,deu,,deset,Ti,ده,dah,tien,ده,dah,sampu,kymmenen,dix,δέκα,déka,tíz,,dieci,열,,deh,ده ,dešimt,десет ,deset,ti,لس ,las,dziesięć,dez,zece,десять,,,deset,toban,diez,,tio ,த்து ,paththu,ዓሰርተ,asserte,on,دس,Das,
G072a,MONDAY,Monday,Montag,"الإثنين,",,E hënë,,Երկուշաբթի,Yerkushabt’i,সোমবার,shōmbār,Ponedjeljak, Понеделник,Ponedelnik,Dilluns,,Pondělí,Mandag,دوشنبه,dou-shanbe,maandag,دوشنبه,Do-shanbeh,Lunes,maanantai,lundi,Δευτέρα,Deftéra,hétfő,,lunedì,월요일,,duşem,يەك شەمە,Pirmadienis,понеделник,ponedelnik,Mandag,دوشنبه,Doshanba,poniedziałek,segunda-feira,luni,Понедельник,,,Ponedeljek,is-niin,Lunes,,Måndag,திங்கள் ,tiṅkaḷ ,ሰኑይ,Sonuy,pazartesi,سوموار,Somwaar,
G072b,TUESDAY, Tuesday, Dienstag, الثلاثاء,, e martë,, Երեքշաբթի, Yerek’shabt’i, মঙ্গলবার,moṅgolbār, utorak, Вторник, Vtornik,Dimarts,, úterý, tirsdag,سه شنبه,se-shanbe, dinsdag,سه شنبه,Seh-Shanbeh, Martes, tiistai, mardi, Τρίτη, Tríti, kedd,,martedì,화요일,, seşem,",دووشەمە", antradienis, вторник, vtornik, tirsdag,سه شنبه,She Shanba, wtorek,terça-feira, marți, вторник,,, Torek, talaado, martes,,Tisdag,செவ்வாய் ,cevvāy , ሰሉስ, Solus, salı, منگل, mangal,
G072c,WEDNESDAY, Wednesday, Mittwoch, الاربعاء,, e mërkurë,, Չորեքշաբթի, Ch’vorek’shabt’i, বুধবার,budhbār, srijeda  , Сряда, Sryada,Dimecres,, středa, onsdag,چهارشنبه, Seh-shanbe, woensdag,چهارشنبه,Char-Shanbeh, Miyerkules, keskiviikko, mercredi, Τετάρτη, Tetárti, szerda,,mercoledì,,,çarşem,سىێ شەمە, trečiadienis, среда, sreda, onsdag,چهارشنبه,Chahar Shanba, środa,quarta-feira, miercuri, среда,,, Sreda, arbaco, miércoles,,Onsdag,புதன் ,putaṉ , ረቡዕ, Robue, çarşamba,بدھ, budh,
G072d,THURSDAY, Thursday, Donnerstag, الخميس,, e enjte,, Հինգշաբթի, Hingshabt’i, বৃহস্পতিবার,br̥ihoshpotibār, četvrtak, Четвъртък, Chetvurtuk,Dijous,, čtvrtek, torsdag,پنج شنبه,banj-shanbe, donderdag,پنج شنبه,Panj-Shanbeh, Huwebes, torstai, jeudi, Πέμπτη, Pémpti, csütörtök,,giovedì,목요일,,pênçşem,چوار شەمە, ketvirtadienis, четврток, chetvrtok, torsdag,پینج شنبه,Panj Shanba, czwartek,quinta-feira, joi, четверг,,, Četrtek, khamiis, jueves,,Torsdag,வியாழன் ,viyāḻaṉ , ሓሙስ, Hamus, perşembe,جمعرات, Jumeirat,
G072e,FRIDAY, Friday, Freitag, الجمعة,, e premte,, Ուրբաթ, Urbat’, শুক্রবার,śhukrobār, petak, Петък, Petuk,Divendres,, pátek, fredag,جمعه,juma, vrijdag,جمعه,Jomeh, Biyernes, perjantai, vendredi, Παρασκευή, Paraskeví, péntek,,venerdì,금요일,,în,پێنچ شەمە, penktadienis, петок, petok, fredag,جمعه,Juma, piątek,sexta-feira, vineri, пятница,,, Petek, jimce, viernes,,Fredag,வெள்ளி ,veḷḷi , ዓርቢ, ´Arbi, cuma,جمعہ, Jumaa,
G072f,SATURDAY, Saturday, Samstag, السبت,, e shtunë,, Շաբաթ, Shabat’, শনিবার,śhonibār, subota, Събота, Subota,Dissabte,, sobota, lørdag,شنبه,shanbe, zaterdag,شنبه,Shanbeh, Sabado, lauantai, samedi, Σάββατο, Sávato, szombat,,sabato,토요일,,şemî,هەيني, šeštadienis, сабота, sabota, lørdag,شنبه,Shanba, sobota,sábado, sâmbătă, суббота,,, Sobota, sabti, sábado,,Lördag,சனி ,caṉi , ቀዳም, Qedam, cumartesi,ہفتہ, Hafta,
G072g,SUNDAY, Sunday, Sonntag, الاحد,, e dielë,, Կիրակի, Kiraki, রবিবার ,robibār, nedjelja , Неделя, Nedelya,Diumenge,, neděle, søndag,یکشنبه,yak-shanbe, zondag,یکشنبه,Yek-Shanbeh, Linggo , sunnuntai, dimanche, Κυριακή, Kyriakí, vasárnap,,domenica,일요일,, yekşem,شەمە, sekmadienis, недела , nedela, søndag,یکشنبه,Yak Shanba, niedziela,domingo, duminică, воскресение,,, Nedelja, axad, domingo,,Söndag,ஞாயிறு,ñāyiṟu, ሰንበት, Senbet, pazar,اتوار, Itwaar,
G073a,JANUARY,January,Januar,كانون ثاني,,Janar,,Հունվար ,Hunvar ,জানুয়ারী,jānuwārī,januar, януари,Yanuari,Gener, siječanj ,,Januar,جنوری,janwari,januari,ژانویه,Janvieh,Enero,tammikuu,janvier,Ιανουάριος,Ianuários,január,,gennaio,1월,,çile,مانگى يەك,Sausis, јануари,januari,Januar,ژانویه,Janvieh,styczeń,janeiro,ianuarie,Январь,,,Januar,Jannaayo,Enero,,Januari,ஜனவரி,jaṉavari,ጥሪ፣ ,tiri,ocak,جنوری,Janwari,
G073b,FEBRUARY, February, Februar,   شباط,, shkurt,, Փետրվար, P’yetrvar, ফেব্রুয়ারী,phēbruwārī,februar, февруари, Fevruari,Febrer,  veljača ,, februar,فبروری,febrauwari, februari,فوریه,Fevrieh, Pebrero, helmikuu, février, Φεβρουάριος, Fevrouários, február,, febbraio,2월,, sibat,مانگى دوو, vasaris,  фебруари, februari, februar,فوریه,Fevrieh, luty, fevereiro, februarie, февраль,,, Februar, Febraayo, febrero,,Februari, பிப்ரவரி, pipravari,የካቲት፣ , lekatit, şubat, فروری, Farwari,
G073c,MARCH, March, März,"   آذار,",, mars,, Մարտ , Mart , মার্চ,mārch,mart, март, Mart,Març,  ožujak ,,Marts,مارچ,march, maart,"مارس
",Marse, Marso, maaliskuu, mars, Μάρτιος, Mártios, március,, marzo,3월,, adar,مانگى سێ, kovas,  март, mart, mars  ,مارس,Marse, marzec, março, martie, март,,, Marec, Maarso, marzo,,Mars, மார்ச், mārc,መጋቢት፣ , megabit, mart,مارچ, March,
G073d,APRIL, April, April,   نيسان,, prill,, ապրիլ, april, এপ্রিল,ēpril,april, април, April,Abril,  travanj ,, april,اپریل,april, april,آوریل,Avril, Abril, huhtikuu, avril, Απρίλιος, Aprílios, április,, aprile,4월,, nîsan,مانگى چوار, balandis,  април, april, april,آوریل,Avril, kwiecień, abril, aprilie, апрель,,, April, Abriil, abril,,April, ஏப்ரல், ēpral,ምያዝያ፣ , miyazya, nisan,اپریل, Aprail,
G073e,MAY, May, Mai,   ايار,, maj,, մայիս , mayis , মে,mē,maj, май, May,Maig,  svibanj ,, mai,می,may, mei,"می
",May, Mayo, toukokuu, mai, Μάιος, Máios, május,, maggio,5월,, gulan,مانگى پێنچ, gegužė,  мај, maj, mai,می,May, maj, maio, mai, май,,, Maj, Maajo, mayo,,Maj, மே, mē,ግንቦት፣ , ginbot, mayıs,مئی, Mai,
G073f,JUNE, June, Juni, حزيران,, qershor,, հունիս , hunis , জুন,jun,juni, юни, Yuni,Juny,  lipanj  ,, juni,جون,jun, juni,ژوئن,"Ju-an
",Hunyo, kesäkuu, juin, Ιούνιος, Iúnios, június,, giugno,6월,, hezîran,مانگى شەش, birželis,  јуни, juni, juni,ژوئن,Ju-an, czerwiec, junho, iunie, июнь,,, Junij, Yunyo, junio,,Juni, ஜூன், jūṉ,ሰነ፣ , sene, haziran,جون, Joon,
G073g,JULY, July, Juli,  تموز,, korrik,, հուլիս, hulis, জুলাই,julā'i,juli, юли, Yuli,Juliol,  srpanj  ,, juli,جولای,julay, juli,جولای,July, Hulyo, heinäkuu, juillet, Ιούλιος, Iúlios, július,, luglio,7월,,tîrmeh,مانگى حەوت, liepa,  јули, juli, juli,جولای,July, lipiec, julho, iulie, июль,,, Julij, Yulyo, julio,,Juli, ஜூலை, jūlai,ሓምለ፣ , hamle, temmuz,جولائی, July,
G073h,AUGUST, August, August,   آب,, gusht,, օգոստոս , ogostos , আগস্ট,āgosṭ,august, август, Avgust,Agost,  kolovoz ,, august,اوگست,august, augustus,اوت,Aoot, Agosto, elokuu, août, Αύγουστος, Ávgustos, augusztus,, agosto,8월,, tebax,مانگى هەشت, rugpjūtis,  август, avgust, august,اوت,Aoot, sierpień, agosto, august, август,,, Avgust, Agoosto, agosto,,Augusti, ஆகஸ்ட், ākasṭ,ነሓሰ፣ , nehase, ağustos,اگست, Agast,
G073i,SEPTEMBER, September, September, ايلول,,shtator,, սեպտեմբեր, september, সেপ্টেম্বর,sēpṭēmbar,septembar, септември, Septemvri,Setembre,  rujan    ,, september,سپتامبر,sepember, september,سپتامبر,Septambre, Setyembre, syyskuu, septembre, Σεπτέμβριος, Septémvrios, szeptember,, settembre,9월,,îlon,مانگى نۆ, rugsėjis,  септември, septemvri, september,سپتامبر,Septambre, wrzesień, setembro, septembrie, сентябрь,,, September, Sebteembar, septiembre,,September, செப்டம்பர், cepṭampar,መስከረም፣, meskerem, eylül,ستمبر, Sitember,
G073j,OCTOBER, October, Oktober,   تشرين أول,, tetor,, հոկտեմբեր , hoktember , অক্টোবর,åkṭōbar,oktobar, октомври, Oktomvri,Octubre,  listopad,, oktober,اوکتبر,oktober, oktober,اوکتبر,Octobre, Oktubre,joulukuu, octobre, Οκτώβριος, Októvrios, október,, ottobre,10월,, cotmeh,مانگى دە , spalis,  октомври, oktomvri, oktober,اوکتبر,Octobre, październik, outubro, octombrie, октябрь,,, Oktober, Oktoobar, octubre,,Oktober, அக்டோபர், akṭōpar,ጥቅምቲ፣ , tikimti, ekim,اکتوبر, Uktoober,
G073k,NOVEMBER, November, November, تشرين ثاني,, nëntor,, նոյեմբեր, noyember, নভেম্বর,nåbhēmbar,novembar, ноември, Noemvri,Novembre,  studeni ,, november,نوفمبر,november, november,نوامبر,Novembre, Nobyembre,marraskuu, novembre, Νοέμβριος, Noémvrios, november,, novembre,11월,, mijdar,مانگى يانزە, lapkritis,  ноември, noemvri, november,نوامبر,Novembre, listopad, novembro, noiembrie, ноябрь,,, November, Noofeembar, noviembre,,November, நவம்பர், navampar,ሕዳር፣ , hdar, kasım,نومبر, November,
G073l,DECEMBER, December, Dezember,   كانون أول,, dhjetor,, դեկտեմբեր, dektember, ডিসেম্বর ,ḍisēmbar,decembar, декември, Dekemvri ,Desembre,  prosinac,,December,دسامبر,december, december,دسامبر,Decembre, Disyembre, lokakuu, décembre, Δεκέμβριος, Dekémvrios, december,, dicembre,12월,, kanun,مانگى دوانزە, gruodis,  декември , dekemvri, desember,دسامبر,Decembre, grudzień, dezembro, decembrie, декабрь,,, December, Diiseembar, diciembre,,December, டிசம்பர், ṭicampar,ታሕሳስ, tahsas, aralık,دسمبر, December,
G075,,Medical Terms,Gesundheit,الصحة,Sihha,Terma mjekësore,,,,ডাক্তারি প্রতিশব্দ,jeebō,Medicinski termini,Медицински термини / Здраве,,Termes mèdics,,,,صحت,sahat,Gezondheid / Medische Termen,واژه های پزشکی,Vajeh Pezeshki,Mga terminolohiyang medikal/pangkalusugan,Terveys,Les Termes Médicaux,Ιατρικοί όροι,Iatrikí óri,Orvosi kifejezések,,Termini Medici,,,Tenduristî,بەشى تەندروستى ,Medicinos terminai,Медицински термини,,Medisinske begrep / Helse,,,Zdrowie,Termos Médicos,Termeni medicali,Медицинские термины,,,Zdravje,,Términos Médicos,,Hälsa ,,,,,Tıp Terimleri / Sağlik,طبی الفاظ,Tibi Alfaaz,
G076,NEED_DOCTOR,I need a doctor,Ich brauche einen Arzt.,انا بحاجة لطبيب,Bahtaj doktor  / Bedi Doktor,Kam nevojë për doktor/mjek,,,,আমাকে ডাক্তারের কাছে যেতে হবে,amake daktarer kachhe jete hobe,Treba mi liječnička pomoć. (Treba mi doktor.),Triabva mi lekar / трябва ми лекар,,Necessito un metge,,Potřebuji doktora,Jeg har brug for en læge,به داکتر ضرورت دارم.,ba doctar zarorat darom,Ik heb een dokter nodig.,دکتر لازم دارم,doctor laazem daram,Kailangan ko ng doktor,Minä tarvitsen lääkäriä. / Me tarvitsemme lääkäriä.,j'ai besoin d'un médecin.,Χρειάζομαι ένα γιατρό.,Hriázome éna giatró,Orvosra lenne szükségem,,Ho bisogno di un medico,,,Textorek lazim e ji bo min.,پیویستم به دکتوره,Man reikia gydytojo / Man reikia daktaro,Ми треба доктор (Mi treba doktor),,Jeg trenger en lege,"طبيب مي په کار دی  
",tabib me pakaar dai,Potrzebuję lekarza.,Preciso de um médico,Am nevoie de un medic.,Мне нужен врач / доктор,,Potrebujem doktora,Potrebujem zdravnika,Waxaan rabaa inaan dhakhtar arko.,Necesito un... doctor / médico,,Jag behöver en läkare,,,ሓኪም የድለየኒ ኣሎ።,hakim yedleyeni alo.,Doktora gitmem lazım,"مجھے ڈاکٹر کی ضرورت ہے۔
",Mujhey doctor ki zaroorat hai.,
G077,SUFFER_ICD10_R11,I feel sick/ I don't feel well ,Mir ist schlecht.,صحتی ليست علی مایرام,Lastu 'ala ma yuram/ Sihti mish kuwayseh,Ndihem sëmurë/nuk ndihem mirë.,,,,আমার বমি পাচ্ছে / আমার শরীর খারাপ লাগছে,amar bomi pachchhe,Nije mi dobro. / Ne osećam se dobro.,Повръща ми се (povryshta mi se),,No em trobo bé,,Je mi zle.,Jeg har det dårligt,ناجور هستم,Najor astam.,ik voel me ziek.,حالم خوب نیست,halam khoob nist,Masama ang pakiramdam ko,En voi hyvin.,Je me sens mal / Je ne me sens pas bien,Μου έρχεται αναγούλα.,Mu érhete anagúla.,Rosszul vagyok.,,Ho la nausea,,,Dilê min dixelê.,هەسەکەم نەخۆشم/هه ست ده که م باش نیم,Man bloga,Ми се гади (Mi se gadi),,Jeg føler meg dårlig,زه ناروغ یمه/ حال مه خه نده,Ze Narogh Youma/ Hal Me Khe Ne Da,Słabo mi.,Estou enjoado/a,Mi-e rău.,у меня рвота,,Je mi zle.,Slabo mi je.,Waxaan dareema Jiro .,Tengo nauseas,,Jag mår illa ,,,ተጸሊኡኒ ኣሎ / ሕማም ይስምዓኒ ኣሎ,Tetseli'uni alo / Himam ysimani alo.,Bulantım var,میری طبعیت ٹھیک نہیں ہے,"Meri tabiyat theek nahin hai.
",
G078,EXPERIENCE_ILLNESS,I’m ill / I’m sick,Ich bin krank.,أشعر بوعكة صحية,tifli maríd,Jam sëmurë,,,yes hivant em ,আমি অসুস্থ / আমার শরীর খারাপ,ami osustho / amar shorir kharap,Bolestan sam (m) / Bolesna sam (f),"Bolen sam /болен съм,болна съм",,Estic malalt (malalta),,Jsem nemocný / Je mi špatně.,Jeg er syg,مریض شدم,mariz shodam,Ik ben ziek.,مریضم,marizam,May sakit ako,Olen sairas.,Je suis malade,Eίμαι άρρωστος (m) / Είμαι άρρωστη (f),Íme árostos [m]/ íme árosti [f],Beteg vagyok,,Sono malato/a,,,Ez nexweş im,نەخۆشم,Aš sergu,Болен сум (Bolen sum (m)) / Болна сум (Bolna sum (f)),,Jeg er syk,زه ناجوړ يم ,za najorr yam ,Jestem chory.(m) / Jestem chora (f),Estou doente,Sunt bolnav.,Я болен / больна,,Je mi zle.,Bolan sem (m)  Bolna sem (f) ,Waan xanuunsanayaa.,Estoy enfermo / enferma,,Jag är sjuk,,,ሓሚመ ኣለኹ,Hemime Alekhu,Hastayım,"میں بیمار ہوں۔
",Mein beemar hoon,
G079,CHILD_ILL,(My child) is sick,(mein Kind) ist krank,طفلی مریض,Qalbi yata'lam,Fëmija im është sëmurë,,,,আমার বাচ্চাটার অসুখ,amar bachchatar oshukh,Moje dijete je bolesno. (Moje dete je bolesno.),moeto dete e bolno / моето дете е болно,,(El meu fill/filla) està malalt (malalta),,Moje dítě něco bolí.,Mit barn er sygt,بچه ام مریض است.,bacham mareez ast.,(Mijn kind) is ziek.,بچّه ام مریضه,bacham marizeh,May sakit ang anak ko,(Lapseni) on sairas.,Mon enfant est malade,(το παιδί μου) είναι άρρωστο,To pedí mu íne árosto,A gyerekem beteg,,[mio figlio/mia figlia] è malato/a,,,(Zarokê min) nexweş e,منداله که م نه خوشه,(Mano vaikas) serga,Моето дете е болно (Moeto dete e bolno),,Mitt barn er sykt,"(زما بچه) ناجوړ دی 
",zma bacha najorr dai,Moje dziecko jest chore.,O meu filho/a minha filha está doente,Copilul meu este bolnav.,Мой ребенок болен,,Moje dieťa niečo bolí,(moj otrok) je bolan,,Mi hijo está enfermo / Mi hija está enferma,,Mitt barn är sjukt,,,ውላደይ ሓሚሙ አሎ,wuladey hamimu alo,Çocuğum hasta,  میرا بچہ بیمار ہے,mera bacha beemar hai,
G080,PREGNANT,I am pregnant,Ich bin schwanger,انا حامل, Ana hámil,Jam shtatzënë,,,,আমি গর্ভবতী,ami gorbhoboti,Trudna sam.,bremenna sum / бременна съм,,Estic embarassada,,Jsem těhotná,Jeg er gravid,من حامله دار استم.,Ma haamela daar astam.,Ik ben zwanger.,من حامله ام.,Man Hamele am.,Buntis ako,Olen raskaana.,Je suis enceinte,Είμαι έγκυος,Íme éngios,Terhes vagyok,,Sono incinta,,,Ez ducanî me,من حامیله م ,Aš nėščia,Бремена сум. (Bremena sum),,Jeg er gravid,زه بلربه یم/حمل لرم      ,za blarba yam / hamal laram,Jestem w ciąży,Estou grávida,Sunt gravidă.,Я беременна,,Som tehotná. ,Noseča sem,Uur baan leeyahay.,Estoy embarazada,,Jag är gravid ,,,አነ ነፍሰ፡ጾር እየ,ane nefse-tsor eye,hamileyim,میں حاملہ ہوں,Mei haamela hoo.,
G081,SUFFER_ICD10_T78.4,I am having an allergic reaction,Ich habe eine allergische Reaktion,عندي حساسية,Ahis bi dowar   / Daych,Kam reaksion alergjik,,,,আমার এলার্জি আছে/হয়েছে ,amar elarji achhe/hoyechhe,Imam alergijsku reakciju.,imam alergichna reaktsiya / имам алергична реакция,,Tinc una reacció al·lèrgica,,,Jeg har en allergisk reaktion,من حساسیت دارم.,man asaasyat darom,Ik heb een allergische reactie.,من یک واکنش آلرژی دارم,Man yek vakonesh allergy daram,May allergy ako,Minulla on allerginen reaktio.,je fais une allergie / j'ai une réaction allergique,Έχω μία αλλεργική αντίδραση.,Ého mia allergikí antídrasi,Allergiás vagyok.,,Ho una reazione allergica.,,,Alerjiya min heye.,من حەساسييەتم هەيە,Man alerginė reakcija,Имам алергична реакција. (Imam alergichna reakcija),,Jeg har en allergisk reaksjon,زه حساسیت لرم,Ze Hasaseyat Larom,Mam reakcję alergiczną,Estou a ter uma reação alérgica,Am o reacție alergică,У меня аллергическая реакция,,mám alergickou reakci,Imam alergično reakcijo,,Estoy teniendo una reacción alérgica,,,,,ነድሪ (አለርጂ)ጌሩለይ,Nedri (allergy) geruley,Alerjik tepki gösteriyorum,مجھے اس کی وجہ سے الرجی ہو رہی ہے,Mujhay iss ki wajah say allerji ho rahi hai,
